Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-02-09T12:12:51.999Z,AstraZeneca chief says industry should not pay for NHS Covid costs,Pascal Soriot criticises pricing agreement with UK health service ,Neutral,0.9968841671943665,Neutral,0.999640703201294
2023-02-09T09:42:23.684Z,John Major is right to underline peace needed in Northern Ireland deal,Compromise could prove tough for Rishi Sunak to sell to Tory Eurosceptics and the DUP,Neutral,0.9999877214431764,Negative,0.9999427795410156
2023-02-09T05:00:24.169Z,Military briefing: how the UK took a vanguard role on arms for Ukraine,British leaders have been feted in Kyiv for their role in galvanising allies to provide weapons,Neutral,0.9999839067459106,Neutral,0.999988317489624
2023-02-09T00:01:23.582Z,New deputy chair of Conservatives calls for return of death penalty,Lee Anderson’s outspoken comments made before appointment in Rishi Sunak’s cabinet reshuffle ,Neutral,0.9994781613349916,Neutral,0.9998373985290528
2023-02-09T00:01:23.578Z,"Millions of young people unable to access mental health services in England, says watchdog ","Investment in psychological support fails to keep pace with rising demand, with acute delays for eating disorder sufferers ",Neutral,0.9997921586036682,Negative,0.9999994039535522
2023-02-09T00:01:23.568Z,UK business demands Budget tax breaks to fuel economic growth ,Lobby groups want ‘credible medium-term plan’ to address labour shortages and boost investment,Positive,0.9979618787765504,Positive,0.9962661862373352
2023-02-08T20:16:57.317Z,Zelenskyy’s speech spurs UK to look at sending fighter jets to Ukraine,Ukraine’s president delivers impassioned call for ‘wings for freedom’ at historic address in London,Neutral,0.9999873638153076,Neutral,0.9999982118606568
2023-02-08T19:43:48.918Z,Labour seeks to give UK parliament final say on repeal of EU laws,Rishi Sunak could face defeat on his flagship legislation in the House of Lords,Neutral,0.999354898929596,Neutral,0.9883092641830444
2023-02-08T19:39:05.342Z,Boris Johnson has earned nearly £5mn since leaving office ,The former prime minister has become the highest earning MP in current parliament,Neutral,0.9939795732498168,Positive,0.9999977350234984
2023-02-08T19:34:54.014Z,Rail bosses criticise UK ministers for ‘bashing’ unions when strikes began last summer ,Network Rail chief says ‘noisy rhetoric’ early in the ongoing dispute had been ‘counter-productive’,Negative,0.9976301193237304,Neutral,0.9384283423423768
none,none,none,0,0.0,0,0.0
2023-02-08T19:00:23.379Z,City of London to produce review of financial services reforms,Governing body to focus on changes to tech and innovation in effort to stay competitive with global rivals,Neutral,0.9999151229858398,Neutral,0.9586631059646606
2023-02-08T17:46:36.383Z,Braverman vows ‘major reform’ of UK counter-radicalisation scheme,"Too much focus on rightwing ideology rather than Islamist extremism, review says",Neutral,0.9978278279304504,Neutral,0.9982404708862304
2023-02-08T12:30:17.750Z,The Lex Newsletter: Brexit displaces London bankers to live ‘la dolce vita’ in Milan Premium content,A cost-benefit analysis of Europe’s financial centres might now find the Italian city near the top of the list,Neutral,0.9893619418144226,Neutral,0.9999891519546508
2023-02-08T12:03:54.467Z,Sunak is haunted by Tory ghosts and fantasies of cake,MPs agitating for reheated ‘Trussonomics’ could force the prime minister off the path of fiscal prudence,Neutral,0.9999890327453612,Negative,0.9014586210250854
none,none,none,0,0.0,0,0.0
2023-02-08T10:41:16.603Z,UK Supreme Court dismisses N Ireland protocol challenge,Two former first ministers among those who claimed agreement is incompatible with existing legislation,Neutral,0.8932483792304993,Negative,0.9989064931869508
2023-02-08T09:30:17.570Z,"Sunak has less to lose in Whitehall shake-up, but not much to gain","Although the changes will be disruptive, now is an appropriate time for government to try to remodel ministries",Neutral,0.5698047876358032,Neutral,0.998905062675476
none,none,none,0,0.0,0,0.0
2023-02-08T04:00:17.454Z,Britain set to resume payments for army’s troubled armoured vehicle programme,General Dynamics says it is owed $1.7bn for long-delayed Ajax contract ,Neutral,0.9766519069671632,Neutral,0.9980252981185912
2023-02-08T00:01:17.320Z,"NHS integrated care at risk from longstanding failings, warn MPs",Multiple deficiencies across the health service may cause ICS overhaul to founder,Negative,0.9971713423728944,Negative,0.9727466106414796
2023-02-07T20:37:39.040Z,Brussels seeks answers after UK rejects residence for thousands of EU citizens,London wants to reduce checks on traffic between Great Britain and Northern Ireland,Neutral,0.9999556541442872,Neutral,0.9958322644233704
2023-02-07T20:09:46.731Z,Sunak breaks up business department to refocus on energy and science,Greg Hands appointed as UK Conservative party chair to replace Nadhim Zahawi,Neutral,0.9999121427536012,Neutral,0.9967787861824036
2023-02-07T20:08:36.104Z,Profit motive to return to British rail network as part of long-awaited shake-up ,Transport secretary Mark Harper promises ‘enhanced role for private sector’ for some train operators,Positive,0.9905110001564026,Neutral,0.9341056942939758
none,none,none,0,0.0,0,0.0
2023-02-07T19:43:08.625Z,Treasury bans capital spending by Michael Gove’s Whitehall department ,‘Levelling-up’ ministry barred from making decisions on capital projects after doubts raised over its ability to deliver,Neutral,0.5528333783149719,Neutral,0.8641580939292908
2023-02-07T19:41:47.002Z,British banks paid £4.4bn in taxpayers’ money to cover Covid loan scheme losses,Lenders flag a further £6.2bn of problem loans made to struggling businesses,Neutral,0.9942892789840698,Negative,0.9990911483764648
2023-02-07T19:07:33.457Z,"Whitehall overhaul fraught with risk, say former ministers  ",Sunak’s departmental shake-up is unlikely to achieve much and will only cause upheaval,Negative,0.955639123916626,Negative,0.9999685287475586
2023-02-07T19:01:29.653Z,BBC chair under fresh fire over Boris Johnson loan claims,Cross-party MPs criticise Richard Sharp over his contact with a businessman who wanted to assist the former PM financially,Negative,0.5013906955718994,Negative,0.9227592945098876
2023-02-07T18:19:55.536Z,John Major warns UK government over plans to leave ECHR,"Britain could be left among ‘pretty rum company’ over its efforts to control immigration, former prime minister says ",Neutral,0.7397758364677429,Neutral,0.6412423253059387
2023-02-07T14:10:05.905Z,British coins tested for quality in 700-year-old ‘Trial of the Pyx’,Annual ceremony dating back to the 12th century returns with rare addition to mark reign of King Charles III ,Neutral,0.9999887943267822,Neutral,0.9999988079071044
2023-02-07T13:25:40.257Z,How row over trans rights sparked a crisis for Nicola Sturgeon’s leadership,Scottish first minister’s missteps over convicted rapist have highlighted divisions within ruling SNP,Negative,0.9175727367401124,Negative,0.9999955892562866
2023-02-07T09:30:50.426Z,Reshuffle will make Sunak weaker,"As Labour takes 26-point lead in new poll, political winds are going against the PM",Positive,0.715859055519104,Neutral,0.95089852809906
2023-02-07T06:59:54.858Z,Fisking the Trussay,"Because someone has to, we suppose",Neutral,0.9993744492530824,Neutral,0.981858730316162
2023-02-07T04:00:51.849Z,HS2 faces more delays and cuts as UK government seeks to rein in costs,Ministers explore options for high-speed rail line which is country’s biggest infrastructure project ,Negative,0.9998570680618286,Neutral,0.9999874830245972
2023-02-07T04:00:51.803Z,Is there a pot of pension money to rehabilitate UK plc?,"Even if there is, suitable infrastructure projects to invest in are lacking ",Neutral,0.9985496401786804,Neutral,0.5058795213699341
2023-02-07T00:04:57.970Z,"UK regulators failed to spot threat from pension scheme borrowing, says Lords report ",Calls for greater oversight of LDI strategies after last year’s turmoil in gilt markets,Negative,0.7108529210090637,Negative,0.9965865612030028
2023-02-06T22:38:09.059Z,Sunak poised for mini-reshuffle after Zahawi’s downfall,PM ready to appoint new party chair and create standalone energy ministry,Positive,0.9447216987609864,Neutral,0.9998883008956908
2023-02-06T22:33:49.658Z,UK to design ‘digital pound’ that could fend off future private tech rival,Central bank virtual currency under BoE and Treasury could supplant cash by end of decade ,Neutral,0.8176134824752808,Neutral,0.9997934699058532
none,none,none,0,0.0,0,0.0
2023-02-06T22:00:12.737Z,"Tackling local crime key to ‘levelling up’, says think-tank",Antisocial behaviour identified as big concern in England and Wales ahead of new government drug strategy,Neutral,0.8836897611618042,Negative,0.9488991498947144
2023-02-06T19:40:19.238Z,Ministers and unions deadlocked in dispute over NHS pay in England,Government appears unwilling to meet demands for higher wages in current financial year ,Negative,0.9866233468055724,Negative,0.999996542930603
2023-02-06T17:36:05.156Z,English magistrates told to halt prepayment meter warrants,Judge issues guidance to stop forcible installations for vulnerable households as Ofgem investigates energy suppliers,Neutral,0.9635772705078124,Neutral,0.9991441965103148
2023-02-06T17:24:27.096Z,Information hoarding won’t benefit governments in the long run,The problem with transparency is that it raises uncomfortable questions for politicians,Negative,0.8759783506393433,Negative,0.999974250793457
none,none,none,0,0.0,0,0.0
2023-02-06T17:00:55.215Z,Life-long learning at risk in England as enrolment drops due to debt fears,Institutions warn that flagship skills policy is in jeopardy due to cost of living crisis,Negative,0.9999804496765136,Negative,0.9992456436157228
2023-02-06T12:33:37.430Z,Brexit could be reversed — here’s how,Opinion is shifting but the public are running ahead of the politicians,Neutral,0.996639370918274,Neutral,0.8940456509590149
none,none,none,0,0.0,0,0.0
2023-02-06T09:30:55.016Z,Truss has a ready and willing audience in Tory party,Support for former PM’s ideas is why ministers skirt past reality that tax cuts may eat into public spending,Positive,0.9083212018013,Neutral,0.9970654845237732
2023-02-06T05:00:55.357Z,Can the NHS be fixed?,"New ways of working are vital but ultimately the UK health service simply needs more cash, experts say",Neutral,0.9995875954627992,Neutral,0.986763060092926
2023-02-06T00:02:17.686Z,MPs take aim at ‘flawed’ plans to reimburse scam victims,Treasury select committee criticises proposal that Pay.UK enforces compensation scheme,Negative,0.98952454328537,Negative,0.9918842315673828
2023-02-05T17:53:36.120Z,Sunak warned of Tory backlash if he tries to take UK out of ECHR,PM told plans to ‘push boundaries’ of human rights law over migrant boats would lead to Commons rebellion,Negative,0.9803373217582704,Neutral,0.9998297691345216
2023-02-05T17:00:20.948Z,"Breakdown of gas storage talks leaves UK exposed to price surges, say experts",Impasse over subsidies increases country’s dependence on expensive LNG imports  ,Neutral,0.796421468257904,Negative,0.9996495246887208
none,none,none,0,0.0,0,0.0
2023-02-05T17:00:20.938Z,Peers seek public-interest clause for UK spy bill ,Amendment that aims to protect press freedom is attracting cross-party support,Neutral,0.9995775818824768,Neutral,0.7203510999679565
2023-02-05T13:04:09.464Z,Truss draws fire after blaming ‘economic establishment’ for her downfall ,Tory minister joins market experts in dismissing former PM’s claims ,Negative,0.98178631067276,Neutral,0.999659538269043
2023-02-05T13:00:20.771Z,Workplace bullying should have no place in politics,"Civil servants who challenge the harmful behaviour of aggressive ministers are brave, not ‘snowflakey’",Neutral,0.9842422604560852,Neutral,0.9916350841522216
